timestamp,iter,games,new_samples,buffer_len,avg_plies,w_1_0,w_0_1,draws,stars,avg_pi_ent,avg_v,v_min,v_max,forced_end_rate,forced_resign_rate,forced_draw_rate,sf_boot_rate,sf_z_mean,sf_cp_abs_mean,sf_fail_sum,vs_best_rate,vs_opp_rate,threefold_per_game,rep_plies_per_game,loss,pol_loss,val_loss,grad_norm,pred_ent,tgt_ent,v_mean,z_mean,vz_corr,lr,selfplay_time_s,train_time_s,iter_time_s,samples_per_s,games_per_s,ml_loss,ml_mean,ml_tgt_mean
2026-03-29T13:19:11.621034+00:00,19,120,10236,166720,109.4,0,0,120,0,1.169,-0.001,-0.635,0.622,0.3417,0.0,0.3417,0.7417,0.0715,532.0,0,0.25,0.108,81.51,39.35,4.94078,2.16981,0.60373,70.838,2.302,1.118,0.0625,0.0304,0.7803,1.04e-04,33.9,86.0,122.9,301.9,3.54,14.44822,58.82,52.34
2026-03-29T13:21:22.864204+00:00,20,120,10601,177321,113.5,3,0,117,0,1.145,-0.0025,-0.679,1.0,0.275,0.0,0.275,0.75,0.0504,298.4,0,0.267,0.1,88.37,42.55,4.85164,2.23511,0.62109,54.545,2.246,1.14,0.0313,-0.0122,0.7661,1.09e-04,40.8,87.2,131.0,259.8,2.94,13.30289,47.54,52.95
2026-03-29T13:31:12.200001+00:00,21,120,9903,187224,114.0,0,0,120,0,1.201,0.002,-0.695,0.598,0.425,0.0,0.425,0.725,-0.0868,233.7,0,0.275,0.217,92.53,40.26,5.00007,2.28534,0.61813,45.997,2.366,1.136,0.014,0.055,0.7343,1.14e-04,41.9,87.8,132.7,236.5,2.87,13.97734,51.16,56.19
2026-03-29T13:33:12.803342+00:00,22,120,10406,197630,115.0,3,0,117,0,1.194,0.0008,-0.707,1.0,0.3333,0.0,0.3333,0.7333,0.0975,256.9,0,0.3,0.125,101.53,43.05,4.33346,2.15899,0.58512,21.421,2.244,1.129,-0.0186,-0.022,0.8086,1.19e-04,35.6,81.7,120.3,291.9,3.37,10.59562,50.54,51.34
2026-03-29T13:35:23.331675+00:00,23,120,10376,208006,115.2,2,2,116,0,1.104,0.001,-0.583,1.0,0.1583,0.0,0.1583,0.7333,0.1045,596.1,0,0.25,0.192,87.73,43.21,4.46244,2.0825,0.56762,31.095,2.115,1.176,0.0688,0.0287,0.7947,1.24e-04,39.8,87.5,130.3,261.0,3.02,12.08211,52.37,55.9
2026-03-29T13:37:33.541328+00:00,24,120,9634,217640,115.7,0,0,120,0,1.173,-0.0031,-0.641,0.581,0.2917,0.0,0.2917,0.7167,0.0835,341.2,0,0.325,0.2,100.75,42.99,4.42043,1.98813,0.58483,27.272,2.035,1.106,0.0575,0.0267,0.7764,1.29e-04,38.9,88.0,130.0,247.4,3.08,12.31642,52.21,56.14
2026-03-29T13:39:46.135892+00:00,25,120,10680,228320,117.1,1,2,117,0,1.168,0.0007,-0.593,0.765,0.275,0.0,0.275,0.7583,0.105,509.8,0,0.267,0.15,95.03,44.25,4.29933,2.11288,0.57272,20.096,2.093,1.179,0.0353,-0.0138,0.8161,1.34e-04,43.6,85.8,132.3,245.1,2.75,10.75819,57.51,57.45
2026-03-29T13:50:08.787394+00:00,26,120,11026,239346,117.2,1,1,118,0,1.187,-0.0018,-0.728,1.0,0.3417,0.0,0.3417,0.7333,0.1326,391.6,0,0.208,0.158,101.79,45.27,4.20095,2.04303,0.56894,31.528,2.098,1.13,-0.0548,0.0066,0.8131,1.39e-04,34.3,91.8,129.1,321.5,3.5,10.59323,58.98,58.37
2026-03-29T13:52:10.764184+00:00,27,120,10786,250132,117.6,0,0,120,0,1.18,0.0002,-0.62,0.653,0.25,0.0,0.25,0.7417,0.0538,354.6,0,0.283,0.108,101.87,45.65,4.10535,2.0205,0.56746,35.874,2.1,1.168,0.0097,0.0172,0.8247,1.44e-04,40.7,78.0,121.7,265.1,2.95,10.11594,58.71,56.97
2026-03-29T13:54:14.176504+00:00,28,120,11053,261185,115.0,1,0,119,0,1.228,-0.0001,-0.556,0.592,0.275,0.0,0.275,0.775,0.0564,447.1,0,0.167,0.175,107.15,45.57,4.30884,2.09042,0.57503,33.879,2.121,1.228,-0.0105,0.0253,0.8372,1.49e-04,33.2,87.0,123.2,333.2,3.62,10.9559,62.41,60.82
2026-03-29T13:56:26.234077+00:00,29,120,10354,271539,113.7,1,1,118,0,1.181,-0.0009,-0.631,1.0,0.225,0.0,0.225,0.7167,-0.0089,441.8,0,0.267,0.15,101.01,44.77,4.24698,2.00344,0.53605,37.516,1.932,1.184,-0.0055,0.0,0.8311,1.54e-04,39.9,88.8,131.8,259.2,3.0,11.38327,51.34,57.56
2026-03-29T13:58:38.906874+00:00,30,120,10545,282084,114.9,3,1,116,0,1.219,0.0017,-0.658,1.0,0.3083,0.0,0.3083,0.725,0.1632,315.3,0,0.25,0.15,106.0,44.46,4.29484,2.03633,0.5804,23.343,2.08,1.233,-0.016,0.025,0.8255,1.59e-04,38.5,90.9,132.4,273.8,3.12,11.18745,55.6,60.0
2026-03-29T14:10:38.360048+00:00,31,120,10764,292848,118.8,3,2,115,0,1.241,0.0096,-0.706,1.0,0.225,0.0,0.225,0.7167,0.036,314.6,0,0.292,0.15,115.91,46.86,3.93089,1.95049,0.5344,31.879,1.976,1.161,-0.0297,0.0317,0.8613,1.63e-04,39.0,86.6,128.6,275.9,3.08,9.64001,52.75,56.89
2026-03-29T14:12:36.584787+00:00,32,120,10615,303463,111.9,2,0,118,0,1.163,-0.0024,-0.725,1.0,0.2833,0.0,0.2833,0.7167,0.0676,330.6,0,0.242,0.125,97.88,43.4,3.99076,1.96758,0.5557,19.836,1.928,1.227,0.001,0.0028,0.8334,1.68e-04,30.7,84.2,118.0,345.6,3.91,9.7832,57.1,60.47
2026-03-29T14:14:46.612606+00:00,33,120,11158,314621,116.0,3,0,117,0,1.215,0.0046,-0.78,1.0,0.225,0.0,0.225,0.7083,0.1341,431.6,0,0.267,0.075,102.7,44.27,4.10857,2.02268,0.54536,16.197,2.052,1.22,0.0149,-0.0054,0.8229,1.73e-04,40.8,86.0,129.8,273.6,2.94,10.27023,58.16,61.17
2026-03-29T14:16:56.480661+00:00,34,120,10469,325090,117.5,2,1,117,0,1.191,0.0059,-0.879,1.0,0.2417,0.0,0.2417,0.7167,0.0219,337.9,0,0.283,0.167,106.98,46.3,3.98107,1.97011,0.5353,17.716,1.998,1.188,-0.0136,0.0231,0.8345,1.78e-04,33.3,93.3,129.6,314.6,3.61,9.83775,62.93,62.09
2026-03-29T14:18:59.555944+00:00,35,120,10287,335377,115.8,2,1,117,0,1.18,0.0123,-0.661,1.0,0.1833,0.0,0.1833,0.725,0.1135,632.6,0,0.242,0.217,102.89,45.4,4.09488,1.93245,0.53078,19.317,1.976,1.187,0.0488,0.0023,0.8442,1.83e-04,33.3,86.5,122.8,308.9,3.6,10.87761,59.55,63.67
2026-03-29T14:30:05.864386+00:00,36,120,9895,345272,107.3,2,2,116,0,1.177,0.0151,-0.771,1.0,0.1583,0.0,0.1583,0.7083,0.0345,529.2,0,0.233,0.125,92.38,40.94,4.21143,1.92805,0.53015,29.215,1.796,1.16,0.0445,0.0331,0.821,1.88e-04,37.0,89.7,129.7,267.1,3.24,11.68814,55.44,59.6
2026-03-29T14:32:05.531812+00:00,37,120,10564,355836,113.5,3,0,117,0,1.2,0.0105,-0.662,1.0,0.175,0.0,0.175,0.7167,0.169,449.1,0,0.242,0.15,105.23,44.11,3.90385,1.88481,0.52933,27.844,1.922,1.23,0.0208,0.0389,0.865,1.93e-04,31.9,84.5,119.4,331.2,3.76,9.93139,61.68,58.08
2026-03-29T14:34:18.121483+00:00,38,120,10409,366245,117.0,0,0,120,0,1.201,0.0112,-0.702,0.718,0.1417,0.0,0.1417,0.7583,0.1222,620.1,0,0.325,0.133,109.29,47.25,3.9163,1.8553,0.50755,33.778,1.841,1.165,0.0248,0.0195,0.8719,1.98e-04,37.0,92.4,132.3,281.5,3.25,10.3563,52.71,57.69
2026-03-29T14:36:26.006784+00:00,39,120,10428,376673,120.8,2,3,115,0,1.207,0.0139,-0.812,1.0,0.225,0.0,0.225,0.7333,0.0589,437.2,0,0.375,0.158,111.36,47.4,4.16829,1.86652,0.54393,35.788,1.97,1.185,0.0074,0.0299,0.8199,2.03e-04,35.0,89.6,127.6,297.8,3.43,11.71886,62.31,59.48
2026-03-29T14:38:36.653904+00:00,40,120,11229,387902,115.4,3,1,116,0,1.207,0.0074,-0.848,1.0,0.15,0.0,0.15,0.725,0.124,392.8,0,0.217,0.083,116.59,46.91,3.96532,1.82204,0.53864,23.46,1.841,1.133,0.0288,0.0259,0.8655,2.08e-04,37.2,90.2,130.4,302.0,3.23,10.6976,63.54,61.29
2026-03-29T14:51:31.563260+00:00,41,120,11014,398916,117.4,0,1,119,0,1.221,0.0112,-0.907,1.0,0.275,0.0,0.275,0.75,0.0445,433.4,0,0.175,0.217,101.43,44.16,3.98835,1.89861,0.53405,32.579,1.887,1.206,0.0503,0.0028,0.8455,2.13e-04,31.3,92.3,126.5,352.3,3.84,10.37126,58.55,62.53
2026-03-29T14:53:38.597803+00:00,42,120,10747,409663,116.7,0,1,119,0,1.195,0.0009,-0.82,1.0,0.2083,0.0,0.2083,0.6917,0.0999,467.7,0,0.308,0.108,109.17,45.8,3.79037,1.82942,0.53627,16.133,1.793,1.178,0.0305,0.0222,0.8696,2.18e-04,33.5,90.3,126.8,320.8,3.58,9.4979,61.54,61.36
2026-03-29T14:55:48.362316+00:00,43,120,9996,419659,112.9,0,2,118,0,1.191,-0.0016,-0.768,1.0,0.2167,0.0,0.2167,0.7083,0.0343,472.4,0,0.275,0.175,107.14,44.67,3.92541,1.78756,0.5024,31.507,1.793,1.198,-0.0113,0.019,0.8988,2.23e-04,39.2,87.3,129.5,254.8,3.06,10.90301,57.1,62.11
2026-03-29T14:57:52.067378+00:00,44,120,10796,430455,117.9,2,0,118,0,1.214,0.0039,-0.79,1.0,0.2083,0.0,0.2083,0.7083,0.0749,323.8,0,0.258,0.158,112.86,45.61,3.88548,1.86104,0.51628,30.57,1.881,1.234,0.0411,0.0353,0.8791,2.28e-04,33.0,87.4,123.5,327.0,3.63,10.05439,56.48,61.48
2026-03-29T14:59:58.593813+00:00,45,120,11005,441460,115.5,0,1,119,0,1.184,0.0029,-0.848,1.0,0.175,0.0,0.175,0.75,0.0165,504.2,0,0.2,0.15,101.6,44.98,3.95396,1.81474,0.51992,32.524,1.901,1.198,0.0249,0.0222,0.8572,2.33e-04,33.8,89.5,126.3,326.0,3.55,10.7953,65.91,61.79
2026-03-29T15:12:12.817205+00:00,46,120,10901,452361,116.2,0,0,120,0,1.204,0.0042,-0.838,0.835,0.15,0.0,0.15,0.7667,0.1448,410.4,0,0.283,0.117,112.09,48.25,3.84977,1.8203,0.52682,14.957,1.736,1.212,0.0044,0.0438,0.849,2.38e-04,38.2,82.5,123.7,285.2,3.14,10.01769,57.97,61.49
2026-03-29T15:14:17.518129+00:00,47,120,11687,464048,119.6,0,2,118,0,1.209,0.0011,-0.77,1.0,0.225,0.0,0.225,0.7083,0.0341,274.8,0,0.225,0.117,116.51,47.47,3.90379,1.8051,0.53615,19.484,1.776,1.21,0.0944,0.0301,0.8684,2.43e-04,32.0,89.4,124.4,365.1,3.75,10.41691,54.78,59.9
2026-03-29T15:16:27.351375+00:00,48,120,11334,475382,122.5,1,0,119,0,1.221,0.004,-0.758,0.759,0.15,0.0,0.15,0.7417,0.0071,415.4,0,0.217,0.183,119.59,48.48,3.74691,1.78686,0.52856,14.241,1.729,1.187,0.0731,0.0212,0.884,2.48e-04,34.8,91.7,129.6,325.5,3.45,9.5433,63.06,64.2
2026-03-29T15:18:35.803541+00:00,49,120,10429,485811,118.8,3,2,115,0,1.241,0.0128,-0.805,1.0,0.1583,0.0,0.1583,0.7583,0.0113,562.2,0,0.325,0.158,109.53,46.38,3.68898,1.75247,0.51462,15.593,1.856,1.199,-0.0389,0.0142,0.8824,2.53e-04,36.9,88.3,128.2,282.7,3.25,9.47928,62.03,61.07
2026-03-29T15:20:41.482673+00:00,50,120,11554,497365,122.2,1,0,119,0,1.19,0.0027,-0.818,1.0,0.1583,0.0,0.1583,0.6917,-0.0254,340.9,0,0.208,0.15,113.72,48.75,3.8709,1.75218,0.53836,10.636,1.788,1.199,0.0281,0.0082,0.8656,2.58e-04,35.3,87.2,125.4,327.6,3.4,10.5357,62.3,62.17
2026-03-29T15:34:31.902428+00:00,51,120,11015,500000,119.0,0,1,119,0,1.203,0.0048,-0.795,1.0,0.1667,0.0,0.1667,0.725,-0.0236,594.4,0,0.233,0.142,112.9,46.81,3.59012,1.76208,0.4909,11.421,1.757,1.228,0.0328,0.0406,0.8998,2.62e-04,39.0,88.0,130.0,282.5,3.08,8.9143,60.95,60.43
2026-03-29T15:36:40.715820+00:00,52,120,10091,500000,114.5,4,1,115,0,1.203,0.0086,-0.785,1.0,0.2083,0.0,0.2083,0.7167,0.0508,597.8,0,0.292,0.175,100.52,43.41,3.94439,1.8543,0.56606,10.436,1.933,1.228,0.0121,0.058,0.8573,2.67e-04,32.7,92.8,128.6,308.2,3.67,10.16027,65.74,65.67
2026-03-29T15:38:49.565386+00:00,53,120,11646,500000,124.8,3,2,115,0,1.234,0.0048,-0.831,1.0,0.1167,0.0,0.1167,0.7333,0.0394,415.3,0,0.233,0.142,130.3,50.0,3.94478,1.77214,0.55445,19.552,1.799,1.222,0.0162,0.0162,0.8481,2.72e-04,36.8,88.8,128.6,316.5,3.26,10.78794,61.25,65.59
2026-03-29T15:41:00.666009+00:00,54,120,10604,500000,117.6,2,0,118,0,1.255,0.009,-0.836,0.968,0.2583,0.0,0.2583,0.7583,0.0474,545.2,0,0.317,0.125,104.83,42.91,3.66678,1.70564,0.49916,19.859,1.773,1.22,-0.0125,-0.032,0.8732,2.77e-04,37.3,90.5,130.8,284.0,3.21,9.74649,62.6,62.13
2026-03-29T15:43:15.543542+00:00,55,120,11097,500000,124.0,1,0,119,0,1.222,0.0033,-0.834,1.0,0.1917,0.0,0.1917,0.7167,0.03,557.7,0,0.308,0.158,119.47,48.52,3.63438,1.69635,0.47836,16.374,1.701,1.228,0.046,0.0263,0.9096,2.82e-04,42.9,88.7,134.6,258.9,2.8,9.73118,58.01,61.01
2026-03-29T15:55:29.021164+00:00,56,120,11476,500000,123.9,2,1,117,0,1.205,-0.0003,-0.796,0.932,0.0917,0.0,0.0917,0.7333,0.0135,470.5,0,0.225,0.192,125.43,50.52,3.76619,1.71062,0.52876,23.754,1.665,1.186,-0.0022,-0.0022,0.8705,2.87e-04,30.3,85.7,118.9,379.3,3.97,10.17875,59.48,65.28
2026-03-29T15:57:29.151882+00:00,57,120,10155,500000,107.2,5,3,112,0,1.222,0.0102,-0.791,1.0,0.2083,0.0,0.2083,0.6917,-0.0325,355.1,0,0.2,0.15,97.91,41.16,3.61927,1.78661,0.50715,9.544,1.733,1.29,0.078,0.0244,0.9015,2.92e-04,33.7,83.1,119.9,301.1,3.56,8.8367,62.16,62.42
2026-03-29T15:59:34.144988+00:00,58,120,11006,500000,120.7,2,2,116,0,1.198,0.006,-0.794,0.97,0.15,0.0,0.15,0.7333,0.0418,449.6,0,0.317,0.108,115.21,48.4,3.65813,1.72214,0.51466,12.807,1.719,1.211,-0.0271,-0.008,0.8511,2.97e-04,32.9,88.9,124.7,334.8,3.65,9.47554,62.23,64.36
2026-03-29T16:01:40.657172+00:00,59,120,11235,500000,118.0,2,4,114,0,1.23,0.0053,-0.764,1.0,0.1667,0.0,0.1667,0.7167,-0.0153,414.3,0,0.233,0.125,104.45,44.08,3.45312,1.72083,0.50319,9.088,1.743,1.242,0.0317,-0.0082,0.9139,3.02e-04,35.2,88.0,126.2,318.8,3.4,8.19392,61.78,62.22
2026-03-29T16:03:49.757670+00:00,60,120,10918,500000,120.4,2,0,118,0,1.223,0.0125,-0.807,1.0,0.1583,0.0,0.1583,0.725,0.0814,559.6,0,0.283,0.167,115.61,47.48,3.76773,1.77293,0.50789,26.256,1.775,1.276,-0.0015,0.0204,0.8941,3.07e-04,36.1,89.8,128.8,302.7,3.33,9.91274,66.66,63.9
2026-03-29T16:17:36.792484+00:00,61,120,11104,500000,120.2,2,1,117,0,1.214,0.0082,-0.775,0.961,0.1333,0.0,0.1333,0.725,0.0484,446.2,0,0.258,0.15,121.14,48.92,3.44151,1.68562,0.50838,10.771,1.69,1.218,-0.0322,-0.0105,0.9053,3.12e-04,31.2,90.5,124.7,356.4,3.85,8.31669,60.56,60.96
2026-03-29T16:19:39.549061+00:00,62,120,10216,500000,114.9,2,0,118,0,1.239,0.007,-0.842,0.942,0.1417,0.0,0.1417,0.7583,-0.016,337.8,0,0.308,0.192,108.93,45.1,3.52662,1.73173,0.50956,12.135,1.774,1.248,0.0049,-0.008,0.8994,3.17e-04,30.1,89.4,122.5,339.5,3.99,8.56879,65.58,64.38
